CrimeDate,TotalVolume,Code1,Code2,Code3,Code4,Code5,Code6,Code7,Code8,Code9,Inside,Outside,InsideOutsideUnk,TempMAX,TempMIN
10/1/2014,135.8387097,0.612903226,0.967741935,13.87096774,33.38709677,22.58064516,51.38709677,11.25806452,0.774193548,1,70.93548387,63.74193548,1.161290323,67.70967742,48.70967742
11/1/2014,124.5666667,0.433333333,0.666666667,12.2,32.1,20.16666667,44.73333333,12.3,0.9,1.066666667,65.03333333,58.96666667,0.566666667,52.93333333,33.83333333
12/1/2014,119.1290323,0.483870968,0.64516129,12.48387097,27.77419355,20.12903226,45.74193548,10.5483871,0.258064516,1.064516129,63.93548387,54.5483871,0.64516129,47.35483871,32.41935484
1/1/2015,116.8709677,0.709677419,0.483870968,11.19354839,27.03225806,18.74193548,44.5483871,12.51612903,0.548387097,1.096774194,62.61290323,53.22580645,1.032258065,38.83870968,22.77419355
2/1/2015,94.64285714,0.464285714,0.428571429,7.285714286,27.53571429,13.85714286,34.32142857,9.821428571,0.392857143,0.535714286,52.64285714,39.35714286,2.642857143,35.07142857,15.57142857
3/1/2015,108.5483871,0.483870968,0.870967742,8.806451613,30.03225806,16.4516129,41.22580645,9.193548387,0.612903226,0.870967742,59.70967742,48.12903226,0.709677419,50.25806452,29.12903226
4/1/2015,130.2666667,0.766666667,1.033333333,10.1,34.8,27.8,41.86666667,11.2,1.433333333,1.266666667,67.26666667,61.93333333,1.066666667,66.06666667,43.03333333
5/1/2015,143.0322581,1.322580645,0.838709677,14.90322581,38.64516129,21.80645161,45.48387097,15.83870968,0.935483871,3.258064516,65.19354839,76.90322581,0.935483871,80.58064516,57.64516129
6/1/2015,155.2,0.966666667,1.033333333,15.13333333,38.36666667,20.6,53.73333333,22.36666667,0.766666667,2.233333333,67.83333333,86.1,1.266666667,82.86666667,65.4
7/1/2015,154.0645161,1.451612903,0.548387097,16.64516129,37.80645161,22.48387097,50.09677419,21.38709677,1,2.64516129,64.90322581,87.90322581,1.258064516,86.48387097,67.58064516
8/1/2015,150.1290323,1.096774194,0.903225806,14.12903226,34.41935484,22.4516129,53.48387097,20.67741935,0.64516129,2.322580645,64.96774194,84.16129032,1,85.96774194,64.29032258
9/1/2015,146.9333333,0.9,0.8,13.16666667,36.73333333,23.6,52.4,16.53333333,0.9,1.9,66.03333333,80.2,0.7,82.3,61.4
10/1/2015,135.9677419,1.064516129,0.741935484,12.58064516,34.22580645,22.19354839,48.70967742,14.32258065,0.741935484,1.387096774,64.80645161,70.03225806,1.129032258,66.32258065,44.25806452
11/1/2015,135.7666667,0.9,0.8,15.53333333,31.7,22.56666667,47.26666667,14.6,0.7,1.7,63.43333333,71.6,0.733333333,60.9,40.96666667
12/1/2015,130.4516129,1.064516129,0.774193548,15.09677419,31.87096774,24,42.48387097,12.93548387,0.64516129,1.580645161,64.61290323,64.96774194,0.870967742,58.29032258,39.67741935
1/1/2016,109.1612903,0.451612903,0.580645161,12.67741935,28.35483871,17.19354839,33.67741935,14.58064516,0.483870968,1.161290323,52.06451613,56.19354839,0.903225806,41.64516129,22.19354839
2/1/2016,99.06896552,0.827586207,0.75862069,10.55172414,27.68965517,17.03448276,29.48275862,11.10344828,0.482758621,1.137931034,52.17241379,46.17241379,0.724137931,46,28.72413793
3/1/2016,116.7096774,0.580645161,0.903225806,11.64516129,33.83870968,16.03225806,38.61290323,13.03225806,0.516129032,1.548387097,56.70967742,59.41935484,0.580645161,61.22580645,38.83870968
4/1/2016,128.2333333,0.933333333,0.833333333,14.23333333,34.63333333,17.66666667,45.16666667,12.43333333,0.9,1.433333333,58.06666667,69.13333333,1.033333333,65.76666667,42.13333333
5/1/2016,136.2903226,0.838709677,0.870967742,15.96774194,36.5483871,18.32258065,47,13.09677419,0.870967742,2.774193548,60.58064516,75.09677419,0.612903226,70.12903226,52.87096774
6/1/2016,146.8666667,0.9,0.7,14.5,39.96666667,25.7,47.73333333,13.9,1.066666667,2.4,68.33333333,77.6,0.933333333,83.76666667,62.16666667
7/1/2016,131.8387097,1.161290323,0.677419355,15.4516129,34,20.61290323,42.80645161,14.25806452,0.741935484,2.129032258,59.58064516,71.48387097,0.774193548,89.61290323,69.80645161
8/1/2016,136.2903226,0.870967742,0.838709677,16.58064516,36.93548387,18.74193548,45.48387097,14.35483871,0.516129032,1.967741935,59.67741935,76.06451613,0.548387097,89.12903226,69.16129032
9/1/2016,147.6666667,1,0.7,15.8,41.73333333,22.46666667,47.83333333,15.03333333,0.8,2.3,69.8,77.53333333,0.333333333,81.73333333,62.93333333
10/1/2016,150.6451613,0.967741935,0.967741935,17.77419355,38.96774194,22.22580645,48.35483871,18.93548387,0.774193548,1.677419355,66.22580645,84.25806452,0.161290323,70.16129032,49.12903226
